RawAbundance,sample,group
5478293.164,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
811911.375,Abundance.F6.Sample.treated,treated
816952.5625,Abundance.F6.Sample.treated,treated
193970.375,Abundance.F6.Sample.treated,treated
342493.3125,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
145252.8281,Abundance.F6.Sample.treated,treated
357243.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
184111.5781,Abundance.F6.Sample.treated,treated
202735.2813,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
192388.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
24111224.22,Abundance.F6.Sample.treated,treated
132981.9688,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
97954.94531,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
273758.375,Abundance.F6.Sample.treated,treated
187766.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1412043.938,Abundance.F6.Sample.treated,treated
969662,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
968270.9375,Abundance.F6.Sample.treated,treated
308246.3125,Abundance.F6.Sample.treated,treated
191765.0469,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
4492284.359,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
874062.5742,Abundance.F6.Sample.treated,treated
5697928.367,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
556017.5938,Abundance.F6.Sample.treated,treated
3166993.875,Abundance.F6.Sample.treated,treated
727785.7188,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
462930.3359,Abundance.F6.Sample.treated,treated
163510.3125,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
636363.4375,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
278086.125,Abundance.F6.Sample.treated,treated
511566.5156,Abundance.F6.Sample.treated,treated
518316.4063,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
39289975,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
74127,Abundance.F6.Sample.treated,treated
471107.2266,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
662565.7813,Abundance.F6.Sample.treated,treated
3194157.906,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
134796.3594,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
105835.9766,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
80356.66406,Abundance.F6.Sample.treated,treated
6304221.422,Abundance.F6.Sample.treated,treated
255005.4844,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3356660.445,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
86812.46875,Abundance.F6.Sample.treated,treated
725199.4063,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
28385093,Abundance.F6.Sample.treated,treated
3245395.172,Abundance.F6.Sample.treated,treated
4080655.938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1479935.875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
479392.0313,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
5305937.891,Abundance.F6.Sample.treated,treated
52598.79297,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
792426.7031,Abundance.F6.Sample.treated,treated
70900.77344,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
19707090.93,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
72158.73438,Abundance.F6.Sample.treated,treated
903215.8438,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1070711.5,Abundance.F6.Sample.treated,treated
579647.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
863173.0859,Abundance.F6.Sample.treated,treated
245072.8125,Abundance.F6.Sample.treated,treated
513083.1484,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
459592.7188,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3662670.234,Abundance.F6.Sample.treated,treated
78370.46875,Abundance.F6.Sample.treated,treated
76714.67969,Abundance.F6.Sample.treated,treated
1548690.641,Abundance.F6.Sample.treated,treated
639921.6719,Abundance.F6.Sample.treated,treated
73986.78125,Abundance.F6.Sample.treated,treated
107768.8594,Abundance.F6.Sample.treated,treated
37642.00391,Abundance.F6.Sample.treated,treated
600566.875,Abundance.F6.Sample.treated,treated
212074.1875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3037787.969,Abundance.F6.Sample.treated,treated
35881351.28,Abundance.F6.Sample.treated,treated
73993.10938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
102319.5625,Abundance.F6.Sample.treated,treated
2750478.875,Abundance.F6.Sample.treated,treated
93844.85156,Abundance.F6.Sample.treated,treated
83915.26563,Abundance.F6.Sample.treated,treated
215561.2969,Abundance.F6.Sample.treated,treated
1284954.219,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
249991.9531,Abundance.F6.Sample.treated,treated
1145930.469,Abundance.F6.Sample.treated,treated
375284.2813,Abundance.F6.Sample.treated,treated
861422.9531,Abundance.F6.Sample.treated,treated
3838681.438,Abundance.F6.Sample.treated,treated
243765.9219,Abundance.F6.Sample.treated,treated
125218.4453,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
153516,Abundance.F6.Sample.treated,treated
303670.7969,Abundance.F6.Sample.treated,treated
5295196.172,Abundance.F6.Sample.treated,treated
164087.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
116705.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
389904.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
634252.375,Abundance.F6.Sample.treated,treated
192265.7188,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3099813.703,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
306383.75,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
439565.0234,Abundance.F6.Sample.treated,treated
131381.625,Abundance.F6.Sample.treated,treated
757777.5,Abundance.F6.Sample.treated,treated
497649.0938,Abundance.F6.Sample.treated,treated
5815537.859,Abundance.F6.Sample.treated,treated
528844.2188,Abundance.F6.Sample.treated,treated
210120.7891,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
54932974.28,Abundance.F6.Sample.treated,treated
261523.7813,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
4040636.516,Abundance.F6.Sample.treated,treated
6999579.031,Abundance.F6.Sample.treated,treated
133747.0938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
653404.75,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2757959.156,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
111895,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
122672.9141,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
305956.5313,Abundance.F6.Sample.treated,treated
479478.4375,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
15113951.8,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
80925731.55,Abundance.F6.Sample.treated,treated
15289883.42,Abundance.F6.Sample.treated,treated
1932211.781,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1747257.68,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
5832890.953,Abundance.F6.Sample.treated,treated
125213.5469,Abundance.F6.Sample.treated,treated
189635.4219,Abundance.F6.Sample.treated,treated
261581.5391,Abundance.F6.Sample.treated,treated
548953.1875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
291958,Abundance.F6.Sample.treated,treated
235757.0781,Abundance.F6.Sample.treated,treated
930095.7227,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
63593.30078,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
151025.9375,Abundance.F6.Sample.treated,treated
93905.05469,Abundance.F6.Sample.treated,treated
1884718.75,Abundance.F6.Sample.treated,treated
901523.7266,Abundance.F6.Sample.treated,treated
311196.8125,Abundance.F6.Sample.treated,treated
7373164.438,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
8336146.359,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
51349.62109,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1710948.781,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
758092.625,Abundance.F6.Sample.treated,treated
2758754.75,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
334120.5625,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
615463.0313,Abundance.F6.Sample.treated,treated
2547364.25,Abundance.F6.Sample.treated,treated
12715669.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
912537.4375,Abundance.F6.Sample.treated,treated
6464190.125,Abundance.F6.Sample.treated,treated
183665.75,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
102861.7656,Abundance.F6.Sample.treated,treated
238466.2969,Abundance.F6.Sample.treated,treated
817962.1094,Abundance.F6.Sample.treated,treated
320808.9375,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
101768.0898,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1756293.656,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1128538.844,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1073370.859,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1633932.719,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1274570.469,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
67969.21094,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
338800.5938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
919377.1875,Abundance.F6.Sample.treated,treated
93761.32813,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
35493244.3,Abundance.F6.Sample.treated,treated
889801.3828,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
153122.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
540863.9375,Abundance.F6.Sample.treated,treated
11448633.7,Abundance.F6.Sample.treated,treated
119277.4141,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
390258.4297,Abundance.F6.Sample.treated,treated
93797.02344,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
735993.9453,Abundance.F6.Sample.treated,treated
5365883.469,Abundance.F6.Sample.treated,treated
13000368.88,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3587842.359,Abundance.F6.Sample.treated,treated
83518.95313,Abundance.F6.Sample.treated,treated
167081.1348,Abundance.F6.Sample.treated,treated
4495539.906,Abundance.F6.Sample.treated,treated
352773.9688,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
486021.1875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2757144.594,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
517098.75,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
89630.72656,Abundance.F6.Sample.treated,treated
598279.5625,Abundance.F6.Sample.treated,treated
192024.6094,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
5708583.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
505536.6797,Abundance.F6.Sample.treated,treated
187746.2969,Abundance.F6.Sample.treated,treated
76821.28906,Abundance.F6.Sample.treated,treated
283317.7266,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
563728.6719,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
214797.2969,Abundance.F6.Sample.treated,treated
198019.2344,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1511024.055,Abundance.F6.Sample.treated,treated
177633.1406,Abundance.F6.Sample.treated,treated
3728671.742,Abundance.F6.Sample.treated,treated
862912.3906,Abundance.F6.Sample.treated,treated
1327144.5,Abundance.F6.Sample.treated,treated
440317.5156,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1345044.703,Abundance.F6.Sample.treated,treated
2007235.969,Abundance.F6.Sample.treated,treated
178517.4531,Abundance.F6.Sample.treated,treated
356091.2539,Abundance.F6.Sample.treated,treated
1100438.23,Abundance.F6.Sample.treated,treated
2575791.313,Abundance.F6.Sample.treated,treated
171950.8438,Abundance.F6.Sample.treated,treated
208466.9922,Abundance.F6.Sample.treated,treated
24796127.98,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
126318.1328,Abundance.F6.Sample.treated,treated
13467600.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
22721374.56,Abundance.F6.Sample.treated,treated
710828.5313,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
785131,Abundance.F6.Sample.treated,treated
50884.13672,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1524472.406,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
4925848.219,Abundance.F6.Sample.treated,treated
1115000.453,Abundance.F6.Sample.treated,treated
277364.5781,Abundance.F6.Sample.treated,treated
130276.5586,Abundance.F6.Sample.treated,treated
1928152.25,Abundance.F6.Sample.treated,treated
589120.3594,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
94370.35938,Abundance.F6.Sample.treated,treated
117384.875,Abundance.F6.Sample.treated,treated
249662.4063,Abundance.F6.Sample.treated,treated
335363.2813,Abundance.F6.Sample.treated,treated
7295520.977,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
103390.2266,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2048394.672,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
195046.3594,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
434830.4063,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1918370.063,Abundance.F6.Sample.treated,treated
5144902.145,Abundance.F6.Sample.treated,treated
351218.125,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1021517.523,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
7080150.141,Abundance.F6.Sample.treated,treated
394489.625,Abundance.F6.Sample.treated,treated
155601.7813,Abundance.F6.Sample.treated,treated
172745.2188,Abundance.F6.Sample.treated,treated
995495.25,Abundance.F6.Sample.treated,treated
949050.2813,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
3819605.633,Abundance.F6.Sample.treated,treated
265949.9453,Abundance.F6.Sample.treated,treated
309451.5625,Abundance.F6.Sample.treated,treated
153990.4688,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
195367.1172,Abundance.F6.Sample.treated,treated
609136.5,Abundance.F6.Sample.treated,treated
82204.05078,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
293395,Abundance.F6.Sample.treated,treated
68288.76563,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
18728040.03,Abundance.F6.Sample.treated,treated
2373858.773,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
17514202.31,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
711683.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
953153.8438,Abundance.F6.Sample.treated,treated
2973841.297,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
182987.4023,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
142940,Abundance.F6.Sample.treated,treated
686179.9375,Abundance.F6.Sample.treated,treated
274639.4375,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
228420.9063,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1480360,Abundance.F6.Sample.treated,treated
2883987.438,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2102490.391,Abundance.F6.Sample.treated,treated
17306312.41,Abundance.F6.Sample.treated,treated
492391.3984,Abundance.F6.Sample.treated,treated
115554.2188,Abundance.F6.Sample.treated,treated
274572.2266,Abundance.F6.Sample.treated,treated
24212899.43,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1207840.563,Abundance.F6.Sample.treated,treated
221755.0313,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2134673.773,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
87512.77344,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2076063.469,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1996506.313,Abundance.F6.Sample.treated,treated
63300.20703,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
538882.2656,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
589586.7344,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1268940.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
147368.5313,Abundance.F6.Sample.treated,treated
47856.38281,Abundance.F6.Sample.treated,treated
123939.0938,Abundance.F6.Sample.treated,treated
452289.7813,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
178948.7344,Abundance.F6.Sample.treated,treated
606393.0625,Abundance.F6.Sample.treated,treated
732769.1875,Abundance.F6.Sample.treated,treated
29692.42969,Abundance.F6.Sample.treated,treated
187142.875,Abundance.F6.Sample.treated,treated
862490.7813,Abundance.F6.Sample.treated,treated
189987.7031,Abundance.F6.Sample.treated,treated
224777.4609,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
9503505.156,Abundance.F6.Sample.treated,treated
841583.3125,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
293334.7422,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
55270.44922,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
55725.52344,Abundance.F6.Sample.treated,treated
5772961.719,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
22222109.01,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
206478.6563,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
63562.48828,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
20811178.72,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
4565487.938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
162101.2031,Abundance.F6.Sample.treated,treated
750153.3125,Abundance.F6.Sample.treated,treated
565651.3672,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2161993.781,Abundance.F6.Sample.treated,treated
480602.1094,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
5941284.016,Abundance.F6.Sample.treated,treated
1421719.664,Abundance.F6.Sample.treated,treated
593358.7031,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
320729.5625,Abundance.F6.Sample.treated,treated
35773.94141,Abundance.F6.Sample.treated,treated
212476.1094,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1611687.906,Abundance.F6.Sample.treated,treated
2206926.109,Abundance.F6.Sample.treated,treated
6637320.922,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
27002456.42,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
995526.8125,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
260184.6563,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
160035.4219,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1380085.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
20460396.13,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1676402.875,Abundance.F6.Sample.treated,treated
188813.5469,Abundance.F6.Sample.treated,treated
1337136.469,Abundance.F6.Sample.treated,treated
416315.8672,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
275946.25,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
222225.4688,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
470529.4375,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
75460.60938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
123259.0547,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1988910.211,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2643601.344,Abundance.F6.Sample.treated,treated
31074241.14,Abundance.F6.Sample.treated,treated
1739504.641,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2863811.641,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
1154396.547,Abundance.F6.Sample.treated,treated
20233971.55,Abundance.F6.Sample.treated,treated
150879.9063,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
974170.875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
437634.0781,Abundance.F6.Sample.treated,treated
1534376.891,Abundance.F6.Sample.treated,treated
2244704.883,Abundance.F6.Sample.treated,treated
2427511.516,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
23689914.94,Abundance.F6.Sample.treated,treated
152784.9219,Abundance.F6.Sample.treated,treated
114358.3906,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
107795705.6,Abundance.F6.Sample.treated,treated
9255893,Abundance.F6.Sample.treated,treated
1051709.938,Abundance.F6.Sample.treated,treated
2877246.563,Abundance.F6.Sample.treated,treated
1784033.984,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
279082.0625,Abundance.F6.Sample.treated,treated
786102.0625,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
516514.875,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
318913.625,Abundance.F6.Sample.treated,treated
832645.8906,Abundance.F6.Sample.treated,treated
1699809.781,Abundance.F6.Sample.treated,treated
1378327.078,Abundance.F6.Sample.treated,treated
1016075.281,Abundance.F6.Sample.treated,treated
110266.7109,Abundance.F6.Sample.treated,treated
42557781.07,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
395513.3516,Abundance.F6.Sample.treated,treated
345777.7734,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
2562361.5,Abundance.F6.Sample.treated,treated
212716.1016,Abundance.F6.Sample.treated,treated
1602006.5,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
85352.17969,Abundance.F6.Sample.treated,treated
1972384.922,Abundance.F6.Sample.treated,treated
42043.02344,Abundance.F6.Sample.treated,treated
625482.6563,Abundance.F6.Sample.treated,treated
322438.0938,Abundance.F6.Sample.treated,treated
,Abundance.F6.Sample.treated,treated
27040381.86,Abundance.F6.Sample.treated,treated
292304.5,Abundance.F6.Sample.treated,treated
1714902.969,Abundance.F6.Sample.treated,treated
